Num,Filename,Kor
552,NIA_SL_SEN0402_REAL01,내리다 시간 알려주다
553,NIA_SL_SEN1153_REAL01,카드 고장 잘 안되다
554,NIA_SL_SEN1076_REAL01,공기청정기 잘 안되다 고장
555,NIA_SL_SEN0228_REAL01,우회전 차내리다
557,NIA_SL_SEN1690_REAL01,119 곳 저기 다음 도착 차내리다
558,NIA_SL_SEN0756_REAL01,버스 곳 내리다 맞다
559,NIA_SL_SEN0046_REAL01,고속 돈주다
560,NIA_SL_SEN0374_REAL01,도착 10분 전
562,NIA_SL_SEN1568_REAL01,보건소 곳 다음 도착 차내리다
563,NIA_SL_SEN0320_REAL01,약수 지하철 3호 갈아타다 방법
564,NIA_SL_SEN0683_REAL01,샛길 저기 가다
565,NIA_SL_SEN0531_REAL01,영수증 받다
567,NIA_SL_SEN0380_REAL01,도착 시간 딱
568,NIA_SL_SEN1302_REAL01,이마트 다음 곳 차내리다
569,NIA_SL_SEN0511_REAL01,에어컨 끄다
570,NIA_SL_SEN0187_REAL01,괜찮다
572,NIA_SL_SEN0746_REAL01,기차 곳 내리다 맞다
573,NIA_SL_SEN0678_REAL01,나사렛 곳 가다
574,NIA_SL_SEN0081_REAL01,여기 송파 지하철 맞다
575,NIA_SL_SEN1745_REAL01,은행 저기 곳 다음 차내리다
577,NIA_SL_SEN0201_REAL01,역무원 부르다
578,NIA_SL_SEN1176_REAL01,공항 버스 전 곳 보다 저기
579,NIA_SL_SEN1083_REAL01,단말기터치 고장 잘 안되다
580,NIA_SL_SEN1806_REAL01,우산 사라지다 실종
582,NIA_SL_SEN0326_REAL01,지하철 곳 편의점 있다
583,NIA_SL_SEN0504_REAL01,차 내리다
584,NIA_SL_SEN0771_REAL01,시청 내리다
585,NIA_SL_SEN0272_REAL01,다음 몇분
587,NIA_SL_SEN0227_REAL01,우회전 차내리다
588,NIA_SL_SEN1020_REAL01,편의점 곳 무엇
589,NIA_SL_SEN1738_REAL01,언덕 저기 곳 다음 도착 내리다
590,NIA_SL_SEN0773_REAL01,시청 차내리다
592,NIA_SL_SEN1046_REAL01,아니다
593,NIA_SL_SEN1611_REAL01,신호등 다음 내리다
594,NIA_SL_SEN0541_REAL01,유리 올리다
595,NIA_SL_SEN1699_REAL01,사거리 다음 도착 차내리다
597,NIA_SL_SEN0210_REAL01,빨리
598,NIA_SL_SEN0077_REAL01,여기 신촌 지하철
599,NIA_SL_SEN0396_REAL01,도착 시간 알려주다
600,NIA_SL_SEN0917_REAL01,따뜻하다 켜다
602,NIA_SL_SEN0171_REAL01,표
603,NIA_SL_SEN0109_REAL01,가능
604,NIA_SL_SEN0600_REAL01,손바닥찍다 가다
605,NIA_SL_SEN0797_REAL01,지금 내리다 맞다
607,NIA_SL_SEN0951_REAL01,서대문농아인복지관 곳
608,NIA_SL_SEN0384_REAL01,지하철 갈아타다 곳곳 도움받다
609,NIA_SL_SEN0708_REAL01,샛길 저기 가다
610,NIA_SL_SEN1534_REAL01,사거리 다음 차내리다
612,NIA_SL_SEN1452_REAL01,종로 목적 가다 무엇 방법
613,NIA_SL_SEN0172_REAL01,표
614,NIA_SL_SEN1537_REAL01,사거리 다음 도착 내리다
615,NIA_SL_SEN1043_REAL01,안내소 무엇 곳
617,NIA_SL_SEN1622_REAL01,터널 다음 내리다
618,NIA_SL_SEN1540_REAL01,사거리 다음 여기
619,NIA_SL_SEN1322_REAL01,파리바게트 다음 저기 곳 차내리다
620,NIA_SL_SEN1324_REAL01,파리바게트 다음 저기 곳 도착 내리다
622,NIA_SL_SEN0939_REAL01,서울농아인협회 도착
623,NIA_SL_SEN1719_REAL01,육교 곳 다음 도착 차내리다
624,NIA_SL_SEN0812_REAL01,버스 곳 맞다
625,NIA_SL_SEN1882_REAL01,아이 사라지다 실종
627,NIA_SL_SEN1768_REAL01,편지 저기 곳 다음 도착 내리다
628,NIA_SL_SEN1412_REAL01,영등포 길 찾다 곳 방법
629,NIA_SL_SEN0754_REAL01,버스 곳 차내리다 맞다
630,NIA_SL_SEN0208_REAL01,잠실대교 가다
632,NIA_SL_SEN0377_REAL01,도착 1시간 전
633,NIA_SL_SEN1064_REAL01,자판기 고장 죽다
634,NIA_SL_SEN0623_REAL01,지름길 차내리다 가다
635,NIA_SL_SEN0850_REAL01,나사렛 내리다 오케이
637,NIA_SL_SEN0289_REAL01,배 위쪼이다 아프다
638,NIA_SL_SEN1363_REAL01,송파 지하철 가다 방법
639,NIA_SL_SEN1403_REAL01,영등포 곳 찾다 방법 무엇
640,NIA_SL_SEN0857_REAL01,차 뒤 엉덩이 들어올리다
642,NIA_SL_SEN0923_REAL01,한국농아인협회 가다
643,NIA_SL_SEN1988_REAL01,빨리 접근 되다
644,NIA_SL_SEN0960_REAL01,청음회관 목적
645,NIA_SL_SEN1629_REAL01,터널 다음 도착 차내리다
647,NIA_SL_SEN0139_REAL01,약 가깝다
648,NIA_SL_SEN1507_REAL01,샛길 저기 다음 도착 내리다
649,NIA_SL_SEN1349_REAL01,서울대학교 곳 목적 길 가다 방법
650,NIA_SL_SEN1930_REAL01,돈
652,NIA_SL_SEN1601_REAL01,편지 다음 여기
653,NIA_SL_SEN0500_REAL01,뒤 엉덩이 들어올리다
654,NIA_SL_SEN1639_REAL01,지하철 곳 다음 도착 차내리다
655,NIA_SL_SEN0355_REAL01,감사합니다
657,NIA_SL_SEN1017_REAL01,자판기 곳 무엇
658,NIA_SL_SEN0564_REAL01,유턴 맞다
659,NIA_SL_SEN1088_REAL01,카드 사용 불가능 고장
660,NIA_SL_SEN1121_REAL01,물품보관 사용 안되다
662,NIA_SL_SEN1495_REAL01,병원 다음 차내리다
663,NIA_SL_SEN1320_REAL01,파리바게트 다음 저기 곳 내리다
664,NIA_SL_SEN1665_REAL01,샛길 다음 차내리다
665,NIA_SL_SEN0408_REAL01,역무원 부르다 나
667,NIA_SL_SEN0647_REAL01,손바닥찍다 곳 가다
668,NIA_SL_SEN1340_REAL01,3 가다 길 무엇
669,NIA_SL_SEN1081_REAL01,단말기터치 사용 불가능 안되다
670,NIA_SL_SEN0759_REAL01,건너다
672,NIA_SL_SEN1952_REAL01,사진기 잃어버리다 실종
673,NIA_SL_SEN0397_REAL01,도착 곳 알려받다
674,NIA_SL_SEN0717_REAL01,아파트 안 도착
675,NIA_SL_SEN0254_REAL01,만나다 반갑다
677,NIA_SL_SEN0317_REAL01,천호 지하철 8호 갈아타다
678,NIA_SL_SEN1801_REAL01,우산 잃어버리다
679,NIA_SL_SEN0153_REAL01,뒤 트렁크닫다
680,NIA_SL_SEN1841_REAL01,좌회전 맞다
682,NIA_SL_SEN1348_REAL01,서울대학교 찾다 목적 가다 방법
683,NIA_SL_SEN0486_REAL01,카드 또 다르다 없다
684,NIA_SL_SEN1382_REAL01,송파 지하철 길 목적 방법
685,NIA_SL_SEN1394_REAL01,여의도 가다 원하다 무엇
687,NIA_SL_SEN1084_REAL01,단말기터치 사용 잘 안되다
688,NIA_SL_SEN0162_REAL01,도착 알려주다
689,NIA_SL_SEN0237_REAL01,롯데월드 가다 목적 지하철 번호
690,NIA_SL_SEN0777_REAL01,시청 내리다 오케이
692,NIA_SL_SEN0699_REAL01,저기 아파트 가다
693,NIA_SL_SEN0532_REAL01,영수증 받다
694,NIA_SL_SEN1845_REAL01,좌회전 확인 맞다
695,NIA_SL_SEN0914_REAL01,난방 켜다
697,NIA_SL_SEN1049_REAL01,계단 곳 무엇
698,NIA_SL_SEN0613_REAL01,고속터미널 차내리다 가다
699,NIA_SL_SEN0967_REAL01,천안아산역 차내리다
700,NIA_SL_SEN1241_REAL01,택시 전 저기 곳 차내리다
702,NIA_SL_SEN0944_REAL01,서대문농아인복지관 가다
703,NIA_SL_SEN1823_REAL01,카드 잃어버리다 실종
704,NIA_SL_SEN1604_REAL01,편지 저기 곳 다음 차내리다
705,NIA_SL_SEN1127_REAL01,자판기 불량
707,NIA_SL_SEN0174_REAL01,여기 기다리다
708,NIA_SL_SEN1721_REAL01,보건소 곳 다음 내리다
709,NIA_SL_SEN1283_REAL01,백화점 다음 곳 보다 차내리다
710,NIA_SL_SEN0697_REAL01,아파트 안 가다
712,NIA_SL_SEN1732_REAL01,언덕 저기 곳 다음 내리다
713,NIA_SL_SEN1391_REAL01,여의도 길 무엇
714,NIA_SL_SEN1839_REAL01,우회전 확인 맞다
715,NIA_SL_SEN0924_REAL01,한국농아인협회 가다
717,NIA_SL_SEN1532_REAL01,사거리 다음 내리다
718,NIA_SL_SEN0698_REAL01,아파트 가다
719,NIA_SL_SEN0157_REAL01,설명 어렵다
720,NIA_SL_SEN1669_REAL01,샛길 저기 다음 도착 차내리다
722,NIA_SL_SEN1366_REAL01,송파 지하철 목적 방법 무엇
723,NIA_SL_SEN0311_REAL01,미리 카드
724,NIA_SL_SEN0362_REAL01,여기 내리다 맞다
725,NIA_SL_SEN0643_REAL01,손바닥찍다 차내리다 가다
727,NIA_SL_SEN1564_REAL01,보건소 곳 다음 차내리다
728,NIA_SL_SEN0251_REAL01,첫차 시간
729,NIA_SL_SEN1644_REAL01,군청 곳 다음 차내리다
730,NIA_SL_SEN0772_REAL01,시청 내리다
732,NIA_SL_SEN1423_REAL01,이화여대 곳 목적 방법 무엇
733,NIA_SL_SEN0205_REAL01,마포대교 가다
734,NIA_SL_SEN0058_REAL01,돈받다 끝
735,NIA_SL_SEN0474_REAL01,안전벨트
737,NIA_SL_SEN1293_REAL01,이마트 곳 저기 다음
738,NIA_SL_SEN1977_REAL01,불편하다
739,NIA_SL_SEN1708_REAL01,대로 다음 도착 차내리다
740,NIA_SL_SEN0433_REAL01,여기 차내리다 맞다
742,NIA_SL_SEN0310_REAL01,서울 지하철 정기권 사다 무엇 곳
743,NIA_SL_SEN1743_REAL01,은행 저기 곳 다음 내리다
744,NIA_SL_SEN1137_REAL01,단말기터치 불량
745,NIA_SL_SEN0126_REAL01,도착
747,NIA_SL_SEN1329_REAL01,3 찾다 무엇 방법
748,NIA_SL_SEN1566_REAL01,보건소 곳 다음 도착 내리다
749,NIA_SL_SEN1955_REAL01,시계 없다 잃어버리다
750,NIA_SL_SEN0218_REAL01,사거리 건너다
752,NIA_SL_SEN0064_REAL01,지하철 시간 딱
753,NIA_SL_SEN1304_REAL01,이마트 다음 곳 도착 내리다
754,NIA_SL_SEN0919_REAL01,난방 켜다
755,NIA_SL_SEN0231_REAL01,신호등 횡단보도 건너다
757,NIA_SL_SEN1623_REAL01,터널 다음 차내리다
758,NIA_SL_SEN0476_REAL01,안전벨트
759,NIA_SL_SEN0813_REAL01,버스 곳 내리다 맞다
760,NIA_SL_SEN1755_REAL01,경찰 저기 곳 다음 차내리다
762,NIA_SL_SEN1477_REAL01,지하철 곳 다음 도착 내리다
763,NIA_SL_SEN1791_REAL01,아이 잃어버리다 실종
764,NIA_SL_SEN1098_REAL01,에어컨 사용 불가능 고장
765,NIA_SL_SEN0543_REAL01,차 올리다
767,NIA_SL_SEN1236_REAL01,택시 전 저기 도착 내리다
768,NIA_SL_SEN1890_REAL01,안경 사라지다 실종
769,NIA_SL_SEN0019_REAL01,나
770,NIA_SL_SEN0386_REAL01,길 곳곳 도움받다
772,NIA_SL_SEN0446_REAL01,신호등 다음 차내리다
773,NIA_SL_SEN1899_REAL01,핸드폰 잃어버리다 실종
774,NIA_SL_SEN0221_REAL01,사거리 전 버스 곳 차내리다
775,NIA_SL_SEN1161_REAL01,에어컨 사용 불가능 안되다
777,NIA_SL_SEN0057_REAL01,돈받다
778,NIA_SL_SEN1300_REAL01,이마트 다음 곳 내리다
779,NIA_SL_SEN0763_REAL01,건너다 차내리다
780,NIA_SL_SEN1113_REAL01,엘리베이터 불량 사용 불가능
782,NIA_SL_SEN1750_REAL01,은행 저기 곳 다음 도착 차내리다
783,NIA_SL_SEN1877_REAL01,아이 잃어버리다
784,NIA_SL_SEN1714_REAL01,육교 곳 다음 차내리다
785,NIA_SL_SEN1261_REAL01,맥도날드 보다 다음 저기 곳 내리다
787,NIA_SL_SEN1419_REAL01,영등포 곳 찾다 길 가다 방법
788,NIA_SL_SEN0968_REAL01,에어컨 끄다
789,NIA_SL_SEN0947_REAL01,서대문농아인복지관 차내리다
790,NIA_SL_SEN1569_REAL01,보건소 곳 다음 도착 차내리다
792,NIA_SL_SEN0032_REAL01,원래
793,NIA_SL_SEN1681_REAL01,119 곳 다음 여기
794,NIA_SL_SEN0603_REAL01,서울역 차내리다 가다
795,NIA_SL_SEN0694_REAL01,아파트 저기 곳
797,NIA_SL_SEN0942_REAL01,서울농아인협회 가다
798,NIA_SL_SEN1387_REAL01,여의도 가다 원하다 방법
799,NIA_SL_SEN0329_REAL01,지하철 곳 옷가게 있다
800,NIA_SL_SEN1701_REAL01,대로 다음 내리다
802,NIA_SL_SEN1451_REAL01,종로 찾다 가다 무엇 방법
803,NIA_SL_SEN0166_REAL01,지하철 지하위 곳곳
804,NIA_SL_SEN1512_REAL01,버스 곳 다음 내리다
805,NIA_SL_SEN1080_REAL01,단말기터치 고장 안되다
807,NIA_SL_SEN0665_REAL01,지름길 도착 가다
808,NIA_SL_SEN0412_REAL01,택시 카톡보내다
809,NIA_SL_SEN1414_REAL01,영등포 길 찾다 길 방법
810,NIA_SL_SEN0204_REAL01,경찰 부르다
812,NIA_SL_SEN1620_REAL01,신호등 다음 여기
813,NIA_SL_SEN1011_REAL01,은행 곳 무엇
814,NIA_SL_SEN0530_REAL01,영수증 받다
815,NIA_SL_SEN0869_REAL01,한국농아인협회 가다
817,NIA_SL_SEN0992_REAL01,청음회관 차내리다 오케이
818,NIA_SL_SEN1192_REAL01,버스 전 곳 저기 차내리다
819,NIA_SL_SEN1426_REAL01,이화여대 찾다 목적 방법 무엇
820,NIA_SL_SEN1491_REAL01,병원 다음 여기
822,NIA_SL_SEN1379_REAL01,송파 지하철 가다 목적 무엇
823,NIA_SL_SEN1351_REAL01,서울대학교 가다 목적 길 가다 방법
824,NIA_SL_SEN0657_REAL01,공항 곳 가다
825,NIA_SL_SEN0334_REAL01,1호 첫차 시간
827,NIA_SL_SEN1040_REAL01,안내소 곳
828,NIA_SL_SEN1101_REAL01,에어컨 사용 불가능 안되다
829,NIA_SL_SEN1761_REAL01,편지 다음 여기
830,NIA_SL_SEN1086_REAL01,단말기터치 고장 사용 안되다
832,NIA_SL_SEN1184_REAL01,공항 버스 보다 전 곳 차내리다
833,NIA_SL_SEN1377_REAL01,송파 지하철 곳 목적 무엇
834,NIA_SL_SEN1459_REAL01,종로 곳 가다 길 무엇
835,NIA_SL_SEN0202_REAL01,역무원 부르다
837,NIA_SL_SEN1782_REAL01,가방 사라지다 실종
838,NIA_SL_SEN0365_REAL01,내리다 갈아타다 가능
839,NIA_SL_SEN0793_REAL01,지금 내리다 맞다
840,NIA_SL_SEN0122_REAL01,1호 갈아타다 목적 곳곳
842,NIA_SL_SEN1258_REAL01,맥도날드 보다 곳 저기 다음 내리다
843,NIA_SL_SEN1862_REAL01,우산 실종 잃어버리다
844,NIA_SL_SEN0245_REAL01,종로 가다 방법
845,NIA_SL_SEN1112_REAL01,엘리베이터 사용 안되다 불가능
847,NIA_SL_SEN1211_REAL01,스타벅스 곳 저기 전 차내리다
848,NIA_SL_SEN1970_REAL01,노트북 잃어버리다
849,NIA_SL_SEN1549_REAL01,대로 다음 도착 차내리다
850,NIA_SL_SEN0366_REAL01,1호 맞다
852,NIA_SL_SEN1819_REAL01,카드 실종
853,NIA_SL_SEN0085_REAL01,여기 기차 되다
854,NIA_SL_SEN1521_REAL01,119 곳 다음 여기
855,NIA_SL_SEN1754_REAL01,경찰 저기 곳 다음 차내리다
857,NIA_SL_SEN1427_REAL01,이화여대 곳 목적 무엇 방법
858,NIA_SL_SEN0513_REAL01,춥다 끄다
859,NIA_SL_SEN1250_REAL01,맥도날드 보다 곳 다음 차내리다
860,NIA_SL_SEN0583_REAL01,응급실 내리다
862,NIA_SL_SEN0051_REAL01,어린이교통카드
863,NIA_SL_SEN1581_REAL01,은행 다음 여기
864,NIA_SL_SEN1373_REAL01,송파 지하철 목적 길 가다 방법
865,NIA_SL_SEN1969_REAL01,반지 실종 잃어버리다
867,NIA_SL_SEN0831_REAL01,건너다 차내리다 오케이
868,NIA_SL_SEN1518_REAL01,버스 곳 저기 다음 도착 내리다
869,NIA_SL_SEN1317_REAL01,파리바게트 다음 저기 도착 차내리다
870,NIA_SL_SEN0725_REAL01,나사렛 전 도착 내리다
872,NIA_SL_SEN1636_REAL01,지하철 곳 다음 도착 내리다
873,NIA_SL_SEN1780_REAL01,가방 없다 실종
874,NIA_SL_SEN1554_REAL01,육교 곳 다음 차내리다
875,NIA_SL_SEN0200_REAL01,택시 문자받다
877,NIA_SL_SEN1648_REAL01,군청 곳 다음 도착 차내리다
878,NIA_SL_SEN1256_REAL01,맥도날드 보다 곳 다음 도착 내리다
879,NIA_SL_SEN1694_REAL01,사거리 다음 차내리다
880,NIA_SL_SEN0307_REAL01,지하철 정기권 사다 원하다
882,NIA_SL_SEN1206_REAL01,버스 곳 전 보다 도착 내리다
883,NIA_SL_SEN1598_REAL01,경찰 저기 곳 다음 도착 내리다
884,NIA_SL_SEN0833_REAL01,시청 내리다
885,NIA_SL_SEN1099_REAL01,에어컨 불량 안되다
887,NIA_SL_SEN0604_REAL01,서울역 차내리다 가다
888,NIA_SL_SEN0017_REAL01,약속 늦다
889,NIA_SL_SEN1680_REAL01,버스 곳 저기 다음 도착 차내리다
890,NIA_SL_SEN0288_REAL01,어지럽다 쓰러지다
892,NIA_SL_SEN0887_REAL01,서대문농아인복지관 차내리다
893,NIA_SL_SEN1642_REAL01,군청 곳 다음 내리다
894,NIA_SL_SEN1479_REAL01,지하철 곳 다음 도착 차내리다
895,NIA_SL_SEN1891_REAL01,안경 잃어버리다 실종
897,NIA_SL_SEN0358_REAL01,여기 맞다
898,NIA_SL_SEN1024_REAL01,의자 무엇
899,NIA_SL_SEN0275_REAL01,지하철 단말기터치 안되다
900,NIA_SL_SEN1500_REAL01,병원 저기 다음 도착 차내리다
902,NIA_SL_SEN0941_REAL01,서울농아인협회 곳
903,NIA_SL_SEN0691_REAL01,아파트 가다
904,NIA_SL_SEN1811_REAL01,지갑 실종
905,NIA_SL_SEN0128_REAL01,시간 지연되다
907,NIA_SL_SEN1652_REAL01,병원 다음 내리다
908,NIA_SL_SEN1684_REAL01,119 곳 다음 차내리다
909,NIA_SL_SEN1951_REAL01,영수증 원하다
910,NIA_SL_SEN0213_REAL01,어린이집 보다 차내리다
912,NIA_SL_SEN0834_REAL01,시청 내리다
913,NIA_SL_SEN1245_REAL01,택시 전 저기 곳 도착 차내리다
914,NIA_SL_SEN0190_REAL01,좋다
915,NIA_SL_SEN0279_REAL01,지하철 안 없다
917,NIA_SL_SEN0971_REAL01,에어컨 끄다
918,NIA_SL_SEN0832_REAL01,시청
919,NIA_SL_SEN0902_REAL01,춥다 켜다
920,NIA_SL_SEN1744_REAL01,은행 저기 곳 다음 차내리다
922,NIA_SL_SEN1749_REAL01,은행 저기 곳 다음 도착 차내리다
923,NIA_SL_SEN0302_REAL01,아이 혼자 방황
924,NIA_SL_SEN1850_REAL01,좌회전 맞다
925,NIA_SL_SEN0880_REAL01,서울농아인협회 내리다 오케이
927,NIA_SL_SEN0107_REAL01,지하철 곳 명동 맞다
928,NIA_SL_SEN1939_REAL01,돈
929,NIA_SL_SEN0403_REAL01,내리다 곳 알려받다
930,NIA_SL_SEN0628_REAL01,지름길 가다 내리다
932,NIA_SL_SEN0893_REAL01,에어컨 켜다
933,NIA_SL_SEN0400_REAL01,도착 알려받다 가능
934,NIA_SL_SEN1742_REAL01,은행 저기 곳 다음 내리다
935,NIA_SL_SEN1051_REAL01,계단 무엇 곳
937,NIA_SL_SEN1188_REAL01,열쇠 실종
938,NIA_SL_SEN1528_REAL01,119 곳 저기 다음 도착 내리다
939,NIA_SL_SEN1670_REAL01,샛길 저기 다음 도착 차내리다
940,NIA_SL_SEN0343_REAL01,몇사람
942,NIA_SL_SEN0578_REAL01,나사렛 목적
943,NIA_SL_SEN0820_REAL01,버스 곳 차내리다 맞다
944,NIA_SL_SEN1676_REAL01,버스 곳 저기 다음 곳
945,NIA_SL_SEN1180_REAL01,공항 버스 보다 곳 전 차내리다
947,NIA_SL_SEN0468_REAL01,물품보관 문안열리다 불량
948,NIA_SL_SEN1285_REAL01,백화점 곳 다음 보다 도착 내리다
949,NIA_SL_SEN0189_REAL01,좋다
950,NIA_SL_SEN1092_REAL01,카드 불량 잘 안되다
952,NIA_SL_SEN1874_REAL01,가방 사라지다 실종
953,NIA_SL_SEN1336_REAL01,3 가다 원하다 길 방법
954,NIA_SL_SEN1659_REAL01,병원 저기 다음 도착 차내리다
955,NIA_SL_SEN1339_REAL01,3 목적 길 무엇
957,NIA_SL_SEN1214_REAL01,스타벅스 곳 저기 전 도착 내리다
958,NIA_SL_SEN0116_REAL01,1호 곳 무엇
959,NIA_SL_SEN0727_REAL01,나사렛 전 도착 차내리다
960,NIA_SL_SEN0633_REAL01,명동 내리다
962,NIA_SL_SEN0721_REAL01,나사렛 전 차내리다
963,NIA_SL_SEN0434_REAL01,신호등 전 내리다
964,NIA_SL_SEN1298_REAL01,우산 잃어버리다
965,NIA_SL_SEN1359_REAL01,서울대학교 곳 찾다 무엇
967,NIA_SL_SEN0373_REAL01,도착 1시
968,NIA_SL_SEN0052_REAL01,어린이교통카드 되다
969,NIA_SL_SEN1906_REAL01,카드 사라지다 실종
970,NIA_SL_SEN0387_REAL01,길 안내하다 도와주다
972,NIA_SL_SEN1005_REAL01,약 곳곳
973,NIA_SL_SEN1463_REAL01,터널 다음 차내리다
974,NIA_SL_SEN1509_REAL01,샛길 저기 다음 도착 차내리다
975,NIA_SL_SEN0379_REAL01,도착 3시
977,NIA_SL_SEN0300_REAL01,저기 쓰러지다
978,NIA_SL_SEN0165_REAL01,지하철 계단 번호
979,NIA_SL_SEN0874_REAL01,서울농아인협회 내리다
980,NIA_SL_SEN1557_REAL01,육교 곳 다음 도착 내리다
982,NIA_SL_SEN1718_REAL01,육교 곳 다음 도착 차내리다
983,NIA_SL_SEN0599_REAL01,손바닥찍다 곳
984,NIA_SL_SEN1342_REAL01,3 찾다 길 무엇
985,NIA_SL_SEN1204_REAL01,버스 전 곳 보다 차내리다
987,NIA_SL_SEN1140_REAL01,단말기터치 잘 안되다
988,NIA_SL_SEN0646_REAL01,손바닥찍다 목적 가다
989,NIA_SL_SEN1579_REAL01,언덕 저기 곳 다음 도착 차내리다
990,NIA_SL_SEN1918_REAL01,차밀리다
992,NIA_SL_SEN1271_REAL01,백화점 다음 곳 저기 차내리다
993,NIA_SL_SEN0816_REAL01,버스 곳 차내리다 맞다
994,NIA_SL_SEN0261_REAL01,계산 틀리다
995,NIA_SL_SEN0737_REAL01,저기 차내리다 맞다
997,NIA_SL_SEN1316_REAL01,파리바게트 다음 저기 도착 내리다
998,NIA_SL_SEN1333_REAL01,3 곳 길 방법
999,NIA_SL_SEN1464_REAL01,터널 다음 차내리다
1000,NIA_SL_SEN0574_REAL01,나사렛 내리다
1002,NIA_SL_SEN1380_REAL01,송파 지하철 찾다 목적 무엇
1003,NIA_SL_SEN0631_REAL01,명동 가다
1004,NIA_SL_SEN1925_REAL01,차밀리다 괜찮다
1005,NIA_SL_SEN0587_REAL01,응급실 도착
1007,NIA_SL_SEN1796_REAL01,열쇠 없다 실종
1008,NIA_SL_SEN0597_REAL01,손바닥찍다 도착
1009,NIA_SL_SEN1292_REAL01,이마트 곳 저기 다음 차내리다
1010,NIA_SL_SEN1315_REAL01,파리바게트 다음 저기 도착 내리다
1012,NIA_SL_SEN0642_REAL01,손바닥찍다 내리다 가다
1013,NIA_SL_SEN0605_REAL01,서울역 도착 가다
1014,NIA_SL_SEN1475_REAL01,지하철 곳 다음 곳
1015,NIA_SL_SEN0453_REAL01,신호등 다음 여기
1017,NIA_SL_SEN1815_REAL01,지갑 잃어버리다 실종
1018,NIA_SL_SEN0163_REAL01,핸드폰 번호
1019,NIA_SL_SEN1967_REAL01,반지 사라지다 실종
1020,NIA_SL_SEN1897_REAL01,핸드폰 찾다 실종
1022,NIA_SL_SEN1793_REAL01,열쇠 잃어버리다
1023,NIA_SL_SEN1693_REAL01,사거리 다음 차내리다
1024,NIA_SL_SEN0685_REAL01,샛길 곳
1025,NIA_SL_SEN1741_REAL01,은행 다음 여기
1027,NIA_SL_SEN1799_REAL01,열쇠 잃어버리다 실종
1028,NIA_SL_SEN1844_REAL01,좌회전 맞다
1029,NIA_SL_SEN0709_REAL01,샛길 저기 곳
1030,NIA_SL_SEN1993_REAL01,노트북 실종 잃어버리다
1032,NIA_SL_SEN0016_REAL01,급하다
1033,NIA_SL_SEN0966_REAL01,천안아산역 내리다
1034,NIA_SL_SEN1415_REAL01,영등포 곳 찾다 길 무엇
1035,NIA_SL_SEN0877_REAL01,서울농아인협회 차내리다
1037,NIA_SL_SEN0006_REAL01,여기
1038,NIA_SL_SEN0978_REAL01,난방 끄다
1039,NIA_SL_SEN0742_REAL01,기차 곳 내리다 맞다
1040,NIA_SL_SEN1077_REAL01,단말기터치 사용 안되다 고장
1042,NIA_SL_SEN0332_REAL01,막차 시간
1043,NIA_SL_SEN0419_REAL01,명동 차내리다
1044,NIA_SL_SEN0256_REAL01,도착 몇분
1045,NIA_SL_SEN1637_REAL01,지하철 곳 다음 도착 내리다
1047,NIA_SL_SEN0225_REAL01,신호등 곳 차내리다
1048,NIA_SL_SEN1739_REAL01,언덕 저기 곳 다음 도착 차내리다
1049,NIA_SL_SEN1174_REAL01,공항 버스 곳 전 보다 저기
1050,NIA_SL_SEN0065_REAL01,사람 계산 잘못하다
1052,NIA_SL_SEN0214_REAL01,어린이집 보다 차내리다
1053,NIA_SL_SEN1860_REAL01,우산 사라지다 실종
1054,NIA_SL_SEN1036_REAL01,회의실 곳 무엇
1055,NIA_SL_SEN0687_REAL01,샛길 가다
1057,NIA_SL_SEN0240_REAL01,강남 가다 목적 지하철 갈아타다 몇호
1058,NIA_SL_SEN0659_REAL01,공항 가다 내리다
1059,NIA_SL_SEN0718_REAL01,아파트 안 가다
1060,NIA_SL_SEN1527_REAL01,119 곳 저기 다음 도착 내리다
1062,NIA_SL_SEN1090_REAL01,카드 고장 안되다
1063,NIA_SL_SEN0413_REAL01,택시 카톡보내다
1064,NIA_SL_SEN0881_REAL01,서울농아인협회 내리다 오케이
1065,NIA_SL_SEN1558_REAL01,육교 곳 다음 도착 차내리다
1067,NIA_SL_SEN1294_REAL01,이마트 곳 저기 다음 도착 내리다
1068,NIA_SL_SEN1704_REAL01,대로 다음 차내리다
1069,NIA_SL_SEN1037_REAL01,회의실 곳곳
